Dataset,Pattern_Type,Pattern_Name,Vertices,Edges,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Memory_MB,Speedup,Efficiency,Status,Notes
wiki,Patterns,small_sparse_4v_5,4,3,16,0.00142232,1.73447,1048807458,5.4,16.05,100.3,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_5,4,3,32,0.00201685,1.20952,1048807458,5.9,23.02,71.9,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_5,4,3,64,0.00143077,0.950837,1048807458,7.1,29.28,45.7,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_6,4,3,1,0.00142304,25.665,1048807458,5.3,1.00,100.0,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_6,4,3,4,0.00165476,7.49094,1048807458,5.4,3.42,85.5,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_6,4,3,16,0.00182606,1.88849,1048807458,5.4,13.59,84.9,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_6,4,3,32,0.00160252,1.19786,1048807458,5.8,21.42,66.9,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_6,4,3,64,0.00159913,1.01804,1048807458,7.0,25.21,39.3,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_7,4,3,1,0.00143897,23.6711,1048807458,5.2,1.00,100.0,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_7,4,3,4,0.00157889,6.21584,1048807458,5.4,3.80,95.0,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_7,4,3,16,0.00141976,1.72092,1048807458,5.5,13.75,85.9,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_7,4,3,32,0.0014523,1.16103,1048807458,6.1,20.38,63.6,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_7,4,3,64,0.00168241,1.0225,1048807458,7.1,23.15,36.1,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_8,4,3,1,0.00143812,23.7502,1048807458,5.2,1.00,100.0,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_8,4,3,4,0.00158829,6.28966,1048807458,5.3,3.77,94.2,SUCCESS,GraphMini pattern worked!
wiki,Patterns,small_sparse_4v_8,4,3,16,0.00158611,1.75758,1048807458,5.7,13.51,84.4,SUCCESS,GraphMini pattern worked!
