Dataset,Pattern_Type,Pattern_Name,Vertices,Edges,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Memory_MB,Speedup,Efficiency,Status,Notes
lj,Patterns,small_dense_4v_17,4,3,32,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_dense_4v_17,4,3,64,0.185306,193.745,542683013686,365.9,N/A,N/A,SUCCESS,GraphMini pattern worked!
lj,Patterns,small_dense_4v_18,4,3,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_dense_4v_18,4,3,4,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_dense_4v_18,4,3,16,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_dense_4v_18,4,3,32,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_dense_4v_18,4,3,64,0.188997,193.754,542683013686,366.1,N/A,N/A,SUCCESS,GraphMini pattern worked!
lj,Patterns,small_dense_4v_19,4,3,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_dense_4v_19,4,3,4,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_dense_4v_19,4,3,16,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_dense_4v_19,4,3,32,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_dense_4v_19,4,3,64,0.174066,194.413,542683013686,366.2,N/A,N/A,SUCCESS,GraphMini pattern worked!
lj,Patterns,small_dense_4v_20,4,3,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_dense_4v_20,4,3,4,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_dense_4v_20,4,3,16,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_dense_4v_20,4,3,32,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_dense_4v_20,4,3,64,0.175032,194.885,542683013686,366.1,N/A,N/A,SUCCESS,GraphMini pattern worked!
lj,Patterns,small_sparse_4v_1,4,3,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
lj,Patterns,small_sparse_4v_1,4,3,4,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_EXEC,Execution timeout (240s)
