Dataset,Pattern_Type,Pattern_Name,Vertices,Edges,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Memory_MB,Speedup,Efficiency,Status,Notes
dblp,Patterns,small_dense_4v_17,4,6,32,0.0171522,0.0605824,16713192,22.2,17.17,53.6,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_dense_4v_17,4,6,64,0.0166116,0.0505421,16713192,23.7,20.58,32.1,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_dense_4v_18,4,6,1,0.0169145,1.04028,16713192,19.8,1.00,100.0,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_dense_4v_18,4,6,4,0.0168477,0.284227,16713192,20.2,3.66,91.5,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_dense_4v_18,4,6,16,0.0164115,0.0919619,16713192,21.0,11.31,70.6,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_dense_4v_18,4,6,32,0.0169112,0.0602506,16713192,22.1,17.26,53.9,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_dense_4v_18,4,6,64,0.0160659,0.050024,16713192,23.9,20.79,32.4,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_dense_4v_19,4,4,1,0.0160738,4.56003,96615211,19.8,1.00,100.0,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_dense_4v_19,4,4,4,0.0155986,1.30897,96615211,20.3,3.48,87.0,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_dense_4v_19,4,4,16,0.0163337,0.343834,96615211,22.7,13.26,82.8,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_dense_4v_19,4,4,32,0.0154501,0.189265,96615211,24.6,24.09,75.2,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_dense_4v_19,4,4,64,0.0165571,0.135949,96615211,31.8,33.54,52.4,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_dense_4v_20,4,4,1,0.0164878,4.5723,96615211,19.9,1.00,100.0,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_dense_4v_20,4,4,4,0.0159626,1.23548,96615211,20.5,3.70,92.5,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_dense_4v_20,4,4,16,0.0161069,0.344388,96615211,22.2,13.27,82.9,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_dense_4v_20,4,4,32,0.0174695,0.189132,96615211,25.0,24.17,75.5,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_dense_4v_20,4,4,64,0.0165099,0.134973,96615211,30.8,33.87,52.9,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_1,4,3,1,0.0167733,4.89097,252447350,19.7,1.00,100.0,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_1,4,3,4,0.0166301,1.32638,252447350,19.9,3.68,92.0,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_1,4,3,16,0.0165719,0.367225,252447350,20.2,13.31,83.1,SUCCESS,GraphMini pattern worked!
dblp,Patterns,small_sparse_4v_1,4,3,32,0.0183777,0.200146,252447350,20.7,24.43,76.3,SUCCESS,GraphMini pattern worked!
