Dataset,Pattern_Type,Pattern_Name,Vertices,Edges,Threads,LoadTime_s,ExecutionTime_s,Result_Count,Memory_MB,Speedup,Efficiency,Status,Notes
roadNet-CA,GraphMini_Original,P8,7,N/A,4,0.0584376,0.318866,0,70.6,2.85,71.2,SUCCESS,Original pattern
roadNet-CA,GraphMini_Original,P8,7,N/A,16,0.0586378,0.246324,0,70.7,3.69,23.0,SUCCESS,Original pattern
roadNet-CA,Your_Patterns,small_dense_4v_1,4,3,1,0.0605692,1.6095,10746270,70.5,1.00,100.0,SUCCESS,Your pattern worked!
roadNet-CA,Your_Patterns,small_dense_4v_1,4,3,4,0.0573645,0.489235,10746270,70.5,3.28,82.0,SUCCESS,Your pattern worked!
roadNet-CA,Your_Patterns,small_dense_4v_1,4,3,16,0.057476,0.257691,10746270,70.7,6.24,39.0,SUCCESS,Your pattern worked!
roadNet-CA,Your_Patterns,small_dense_4v_1,4,3,32,0.0607139,0.260142,10746270,71.0,6.18,19.3,SUCCESS,Your pattern worked!
roadNet-CA,Your_Patterns,small_dense_4v_1,4,3,64,0.06124,0.213188,10746270,71.5,7.54,11.7,SUCCESS,Your pattern worked!
roadNet-CA,Your_Patterns,small_sparse_4v_1,4,3,1,0.0587894,1.60907,10746270,70.6,1.00,100.0,SUCCESS,Your pattern worked!
roadNet-CA,Your_Patterns,small_sparse_4v_1,4,3,4,0.0579886,0.504813,10746270,70.6,3.18,79.5,SUCCESS,Your pattern worked!
roadNet-CA,Your_Patterns,small_sparse_4v_1,4,3,16,0.0582075,0.254287,10746270,70.7,6.32,39.5,SUCCESS,Your pattern worked!
roadNet-CA,Your_Patterns,small_sparse_4v_1,4,3,32,0.0596649,0.262173,10746270,70.9,6.13,19.1,SUCCESS,Your pattern worked!
roadNet-CA,Your_Patterns,small_sparse_4v_1,4,3,64,0.0591212,0.20907,10746270,71.6,7.69,12.0,SUCCESS,Your pattern worked!
roadNet-CA,Your_Patterns,small_dense_8v_1,8,10,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_CODEGEN,Code generation timeout (60s)
roadNet-CA,Your_Patterns,small_sparse_8v_1,8,9,1,N/A,N/A,N/A,N/A,N/A,N/A,TIMEOUT_CODEGEN,Code generation timeout (60s)
enron,GraphMini_Original,P1,4,N/A,1,0.00316483,0.390934,2341639,6.7,1.00,100.0,SUCCESS,Original pattern
enron,GraphMini_Original,P1,4,N/A,4,0.00352779,0.115604,2341639,6.8,3.38,84.5,SUCCESS,Original pattern
enron,GraphMini_Original,P1,4,N/A,16,0.00344939,0.049534,2341639,7.0,7.89,49.3,SUCCESS,Original pattern
enron,GraphMini_Original,P1,4,N/A,32,0.00345159,0.0366694,2341639,7.2,10.66,33.3,SUCCESS,Original pattern
enron,GraphMini_Original,P1,4,N/A,64,0.00355091,0.0317759,2341639,7.8,12.30,19.2,SUCCESS,Original pattern
enron,GraphMini_Original,P2,5,N/A,1,0.00314937,18.0398,406817255,6.6,1.00,100.0,SUCCESS,Original pattern
enron,GraphMini_Original,P2,5,N/A,4,0.00310272,4.67819,406817255,6.8,3.85,96.2,SUCCESS,Original pattern
enron,GraphMini_Original,P2,5,N/A,16,0.00346423,1.41357,406817255,6.8,12.76,79.7,SUCCESS,Original pattern
